0.10913,0.1624,0.32104,0.4168,0.56359,0.61101,0.67639,0.81347,0.92139,0.96503,1.0534,1.243,1.3462,1.3386,1.4726,1.6347,1.7076,1.8486,1.9528,1.9828,2.1427,2.2955,2.3564,2.3926,2.5811,2.5727,2.6445,2.729,2.8855,3.067,3.1515,3.1836,3.34,3.449,3.595,3.6611,3.7653,3.7197,3.8249,3.9818,4.0298,4.1959,4.2923,4.4692,4.4536,4.6753,4.7135,4.806,4.8818,5.0014,5.0528,5.1561,5.313,5.3739,5.5176,5.5584,5.6901,5.7786,5.9181,5.941,6.1628,6.2364,6.3387,6.4265,6.4276,6.522,6.763,6.7303,6.8357,7.0298,7.0862,7.2084,7.3463,7.3323,7.5251,7.6215,7.6652,7.7749,7.9289,7.9362,8.1507,8.1449,8.3327,8.4575,8.4653,8.5916,8.7339,8.8364,8.9769,8.9812,9.1092,9.2395,9.3351,9.3796,9.4937,9.6329,9.736,9.8505,9.8877,9.951
0.13464,0.071089,0.2974,0.42016,0.49235,0.73567,0.73075,0.81166,0.87138,0.95316,1.1475,1.1965,1.2594,1.3347,1.5395,1.6426,1.5959,1.869,1.9859,1.9596,2.144,2.2015,2.2906,2.4495,2.4476,2.6187,2.7487,2.8633,2.9006,3.0926,3.0807,3.2742,3.374,3.4433,3.4529,3.6517,3.7179,3.8309,3.9262,4.0347,4.0919,4.1619,4.3237,4.4332,4.4584,4.5917,4.6657,4.8147,4.8295,5.0536,5.1596,5.2282,5.3758,5.4099,5.5487,5.5819,5.6955,5.7796,5.8888,6.0026,6.1645,6.1822,6.4262,6.4403,6.5223,6.6135,6.6863,6.879,6.9303,7.038,7.0529,7.213,7.2669,7.4427,7.4067,7.6289,7.6422,7.7934,7.9433,7.9568,8.1012,8.3552,8.3161,8.481,8.5231,8.5427,8.7249,8.7851,8.8735,9.0298,9.0317,9.1578,9.3298,9.4145,9.4838,9.675,9.6596,9.8266,9.9758,9.9914
0.066997,0.20989,0.2729,0.42379,0.4539,0.58588,0.63583,0.82536,0.82536,1.0906,1.0799,1.1856,1.2432,1.4764,1.4971,1.5886,1.7464,1.8144,1.8931,2.0082,2.0435,2.2243,2.3161,2.4296,2.4984,2.5728,2.7506,2.8405,2.9415,3.1283,3.0979,3.2306,3.3184,3.3843,3.4749,3.5747,3.7124,3.7695,3.8725,3.99,4.1074,4.1613,4.3176,4.3649,4.4795,4.6005,4.6264,4.9126,4.8565,5.0516,5.1134,5.2271,5.2998,5.3807,5.4935,5.6019,5.6788,5.7507,5.8692,5.9729,6.1009,6.2541,6.2708,6.3421,6.4678,6.5643,6.7235,6.8306,6.942,6.9263,7.1161,7.1735,7.1931,7.3584,7.5239,7.6306,7.6705,7.8516,7.8735,8.039,8.1303,8.228,8.2861,8.4056,8.4872,8.5485,8.6758,8.8742,8.9135,8.9729,9.204,9.1971,9.3662,9.3571,9.4697,9.6084,9.7096,9.8014,9.9101,10.047
0.11308,0.20072,0.24661,0.45815,0.61341,0.64434,0.77363,0.77751,0.93244,1.0708,1.1125,1.154,1.3195,1.3212,1.5374,1.5264,1.7188,1.8226,1.7562,1.9872,2.0562,2.1532,2.3185,2.3692,2.5644,2.6908,2.7225,2.7901,2.8854,2.9281,3.1049,3.1596,3.2436,3.4631,3.5344,3.6421,3.6802,3.8487,3.9011,3.9793,4.1542,4.2735,4.2895,4.3952,4.6085,4.6365,4.7179,4.8765,5.0052,5.0105,5.1019,5.1799,5.3376,5.462,5.4674,5.7286,5.6649,5.8504,5.8774,5.9566,6.1452,6.2486,6.2619,6.3981,6.508,6.637,6.7806,6.7977,6.9402,6.9954,7.1433,7.2126,7.213,7.3774,7.4069,7.6737,7.7365,7.7611,7.7741,7.9998,8.0749,8.1432,8.209,8.367,8.548,8.6085,8.7532,8.6374,8.8878,8.974,9.1048,9.1962,9.2441,9.4603,9.5725,9.7043,9.6847,9.7842,9.8245,10.05
0.077442,0.22099,0.18826,0.31741,0.536,0.61656,0.74395,0.80716,0.84187,1.058,1.0036,1.1097,1.2754,1.4182,1.4949,1.5925,1.7913,1.8112,1.8704,2.0007,2.0608,2.2333,2.3747,2.4518,2.4734,2.543,2.6566,2.8375,3.0339,2.97,3.1365,3.143,3.3237,3.4228,3.4244,3.6099,3.7065,3.8195,3.8466,3.9274,4.0818,4.1722,4.3581,4.4107,4.5704,4.6708,4.6432,4.7823,4.9236,5.0384,5.1628,5.2698,5.2895,5.3414,5.47,5.5292,5.7291,5.8398,5.8661,5.9907,6.1575,6.2268,6.3499,6.4395,6.5021,6.5978,6.7689,6.7495,6.9192,7.0142,7.0661,7.2026,7.3618,7.3669,7.5645,7.5894,7.638,7.8057,7.9407,8.0396,8.0841,8.2042,8.3398,8.3888,8.4637,8.6193,8.7165,8.7227,8.9215,8.9803,9.1523,9.1845,9.3529,9.4157,9.57,9.599,9.6772,9.7335,9.9083,9.948
0.10809,0.25635,0.33884,0.45838,0.55237,0.69884,0.79617,0.7615,0.88242,1.1292,1.1052,1.2174,1.3497,1.3721,1.3888,1.4986,1.6894,1.7175,2.0352,1.9458,2.0707,2.3253,2.3803,2.4604,2.5487,2.6574,2.7429,2.8015,2.8796,3.082,3.1171,3.1896,3.2069,3.4259,3.4127,3.6251,3.6498,3.7306,3.9266,4.0543,4.1655,4.2309,4.3089,4.4573,4.584,4.6444,4.7007,4.8479,4.8266,4.9797,5.0943,5.2365,5.3556,5.3807,5.5442,5.633,5.6984,5.786,5.8921,5.9808,6.0375,6.2469,6.2956,6.3734,6.4712,6.4663,6.7428,6.7473,6.9063,6.981,7.0118,7.2189,7.2919,7.4733,7.5139,7.6745,7.7695,7.7502,7.9501,8.0637,8.0363,8.2273,8.3144,8.3645,8.4638,8.529,8.6334,8.7856,8.9092,8.9528,9.1631,9.1725,9.3573,9.4095,9.4049,9.7004,9.7738,9.9236,9.9249,10.072
0.096874,0.2144,0.22438,0.3063,0.48047,0.57036,0.70606,0.70112,0.90749,1.0964,1.1738,1.2088,1.297,1.3102,1.4658,1.5437,1.7214,1.8455,1.8443,1.957,2.0889,2.1303,2.2842,2.471,2.4733,2.5149,2.5965,2.7694,2.8654,3.0331,3.1509,3.234,3.2897,3.3378,3.5495,3.6055,3.6947,3.8688,4.0314,4.016,4.1447,4.1862,4.3369,4.3447,4.563,4.703,4.7369,4.8041,4.8981,4.9826,5.0377,5.2404,5.3314,5.3446,5.4463,5.5961,5.6962,5.7964,5.9969,5.9643,6.1432,6.1534,6.2199,6.3989,6.4905,6.5873,6.7348,6.785,6.894,7.0571,7.0748,7.1675,7.3065,7.3136,7.5358,7.6395,7.7214,7.8522,7.8683,7.9527,8.163,8.177,8.1878,8.4379,8.4918,8.5864,8.664,8.8151,8.923,9.0242,9.0266,9.2485,9.2143,9.4658,9.5276,9.6274,9.6233,9.7568,9.9089,10.016
0.055634,0.27704,0.33806,0.35615,0.4885,0.63455,0.72261,0.75799,0.86898,0.97542,1.0817,1.2822,1.3523,1.4506,1.4506,1.6837,1.7148,1.8496,1.9136,2.0169,1.9852,2.203,2.3212,2.3902,2.4071,2.6021,2.6898,2.8459,2.938,2.921,3.1266,3.1499,3.309,3.3905,3.5566,3.5292,3.6598,3.7985,3.9623,3.9892,4.0879,4.1672,4.2879,4.4244,4.4729,4.5545,4.7609,4.7614,4.9743,5.0328,5.108,5.2673,5.3154,5.4343,5.4952,5.5903,5.6283,5.768,5.8418,6.0008,6.1734,6.2716,6.2054,6.4558,6.4784,6.5435,6.7441,6.8382,6.885,7.0316,7.0031,7.2608,7.3049,7.4211,7.425,7.6073,7.6894,7.7654,7.9824,8.0329,8.1114,8.2092,8.3727,8.4485,8.4463,8.562,8.6775,8.8484,8.9119,9.0047,9.1374,9.1992,9.2368,9.426,9.4372,9.5261,9.6892,9.8528,9.8923,10.058
0.097647,0.17446,0.29157,0.46289,0.46613,0.49937,0.77569,0.76614,0.94671,1.0432,1.0958,1.2159,1.3275,1.3451,1.4866,1.5925,1.6762,1.8274,1.9781,2.0322,2.14,2.1536,2.2615,2.3123,2.569,2.5985,2.7312,2.7633,2.8539,3.0027,3.1473,3.0991,3.3203,3.4045,3.5593,3.6797,3.7852,3.7322,3.9112,4.0584,4.0598,4.153,4.3765,4.3287,4.5423,4.6147,4.6131,4.8117,4.8503,4.9929,5.0905,5.1594,5.2675,5.4097,5.5268,5.5961,5.6691,5.8839,5.9512,5.8998,6.1016,6.1842,6.3348,6.4296,6.4458,6.5685,6.7362,6.7759,6.9589,6.9946,7.1478,7.1534,7.2363,7.39,7.5302,7.5971,7.7473,7.9123,7.8657,7.9664,8.1383,8.2042,8.3276,8.3737,8.4895,8.6608,8.6836,8.8676,8.9496,9.0311,9.0452,9.1589,9.351,9.4063,9.4548,9.591,9.6677,9.8181,9.9961,9.934
0.06652,0.2473,0.30463,0.36657,0.49506,0.53028,0.70568,0.84495,0.86408,1.0298,1.1416,1.1641,1.2724,1.438,1.5425,1.5834,1.7564,1.8045,1.878,1.9931,2.0883,2.2282,2.309,2.3733,2.5171,2.6601,2.6396,2.8776,2.8197,2.9804,3.0824,3.1864,3.2975,3.3792,3.371,3.5937,3.8153,3.8129,3.9615,4.0274,4.0941,4.2903,4.2949,4.3699,4.5557,4.6604,4.6761,4.7317,4.9068,5.0583,5.0301,5.2174,5.3659,5.3938,5.4925,5.6419,5.6156,5.8638,5.9343,5.9682,6.1796,6.1911,6.3142,6.4546,6.4859,6.6497,6.7374,6.8055,6.8455,6.9463,7.1589,7.1251,7.2706,7.3985,7.5534,7.6415,7.654,7.7554,7.9161,7.9281,8.0807,8.0904,8.2723,8.4007,8.4775,8.575,8.6885,8.8137,8.812,9.0006,9.1005,9.2401,9.3374,9.4489,9.5131,9.6372,9.7452,9.772,9.9867,10.016
0.1422,0.22066,0.28321,0.38005,0.54998,0.55496,0.68888,0.78052,0.96331,0.99965,1.1651,1.2187,1.3924,1.4757,1.5319,1.6359,1.716,1.8557,1.8077,2.0071,2.018,2.1877,2.3303,2.3797,2.5049,2.5782,2.7907,2.7668,2.862,3.0131,3.0708,3.1168,3.3406,3.3592,3.5255,3.5459,3.6861,3.83,3.9154,3.9805,4.082,4.1858,4.2615,4.4114,4.464,4.6749,4.6703,4.8209,4.8895,4.92,5.1082,5.1769,5.28,5.3667,5.4284,5.585,5.756,5.7139,5.8581,5.9098,6.1176,6.2461,6.2124,6.3754,6.5595,6.6334,6.789,6.7756,6.8584,7.021,7.0631,7.1952,7.3717,7.3311,7.4248,7.6606,7.687,7.8853,7.9014,7.9856,8.0375,8.1383,8.2735,8.4491,8.5031,8.591,8.6895,8.826,8.9182,9.0688,9.0186,9.1856,9.3108,9.4082,9.6306,9.5517,9.7668,9.6906,9.8941,10.018
0.12043,0.18667,0.35711,0.36604,0.5869,0.5834,0.66465,0.84995,0.87201,1.0658,1.1061,1.2828,1.2955,1.3736,1.4152,1.6428,1.7931,1.7731,1.9057,1.9979,2.1433,2.2192,2.2824,2.4613,2.4038,2.6773,2.7497,2.8653,2.9996,2.9566,3.1162,3.226,3.3143,3.4347,3.4361,3.4476,3.6795,3.8683,3.9283,3.92,4.1235,4.1315,4.2109,4.4362,4.5157,4.664,4.7341,4.7458,4.8481,4.9272,5.0874,5.2018,5.2786,5.3933,5.5152,5.5611,5.7609,5.8241,5.8956,6.0208,6.163,6.2132,6.2619,6.4087,6.416,6.6351,6.7011,6.7972,6.9559,7.0116,7.1444,7.2914,7.3587,7.3407,7.5081,7.6482,7.7267,7.7565,7.9189,8.0039,8.0417,8.1802,8.2686,8.3943,8.5787,8.6137,8.6871,8.8771,8.9002,9.0207,9.115,9.2473,9.3937,9.4205,9.4872,9.6489,9.6628,9.8257,9.8881,9.9333
0.071964,0.15332,0.35953,0.45933,0.53217,0.63236,0.67654,0.83985,0.8857,1.0525,1.1624,1.1803,1.2861,1.4246,1.4606,1.5806,1.6167,1.7654,1.9504,1.897,2.0715,2.1766,2.3601,2.34,2.525,2.5265,2.729,2.8166,2.8973,3.0142,3.1439,3.141,3.2804,3.4844,3.499,3.5533,3.7042,3.836,3.865,4.0525,4.0752,4.1324,4.3203,4.5185,4.4987,4.5701,4.6392,4.8198,4.8919,5.0163,5.0603,5.2252,5.2766,5.4212,5.493,5.5923,5.6982,5.714,5.9583,5.9877,6.0478,6.2298,6.2486,6.4834,6.546,6.6212,6.6797,6.8275,6.8579,7.0113,7.154,7.1058,7.2154,7.3307,7.4654,7.6215,7.7376,7.8766,7.9358,8.034,8.1524,8.1755,8.3215,8.378,8.3892,8.5859,8.7747,8.7503,8.8996,8.9445,9.0377,9.1687,9.3556,9.4537,9.4746,9.5795,9.7715,9.7515,9.9174,10.009
0.093118,0.20782,0.3385,0.3483,0.48634,0.60029,0.73894,0.77658,0.85729,1.0557,1.0973,1.1408,1.2917,1.4254,1.5463,1.603,1.7335,1.8027,1.931,1.9518,2.0256,2.1725,2.3411,2.4446,2.5126,2.5704,2.76,2.757,2.9308,2.9349,3.0848,3.2516,3.2836,3.4492,3.4076,3.5102,3.7389,3.7763,3.8841,4.0623,4.0665,4.1763,4.2868,4.3779,4.3898,4.542,4.6603,4.7756,5.0241,4.9777,5.0903,5.172,5.2905,5.4673,5.4767,5.598,5.6381,5.8281,5.9355,5.957,6.1328,6.2117,6.3267,6.3464,6.5053,6.6034,6.7242,6.8024,6.834,6.9326,7.1636,7.1368,7.2783,7.3799,7.479,7.6212,7.7104,7.7198,7.8871,7.9639,8.0297,8.2383,8.2364,8.4038,8.4765,8.5945,8.7857,8.7327,9.0059,9.0057,9.0585,9.1852,9.2075,9.4657,9.4652,9.5642,9.8181,9.7705,9.8826,9.93
0.152,0.29814,0.29802,0.31203,0.44263,0.66631,0.70232,0.75395,0.86357,0.94304,1.0334,1.2059,1.3748,1.3234,1.4431,1.6283,1.6916,1.7883,1.8365,1.9745,2.1702,2.1383,2.3377,2.388,2.5826,2.5398,2.8076,2.8011,2.9698,3.0374,3.1071,3.2875,3.3438,3.3858,3.4433,3.6227,3.7488,3.7813,3.9041,4.008,4.1821,4.1961,4.245,4.4148,4.4867,4.618,4.7564,4.82,4.9717,5.0609,5.1085,5.1841,5.2195,5.3568,5.58,5.6771,5.6808,5.8062,5.7962,5.9808,6.1393,6.2224,6.2595,6.3692,6.5006,6.6313,6.7385,6.8201,6.8713,6.9392,7.27,7.3106,7.3059,7.4595,7.5665,7.5636,7.663,7.7601,7.8551,8.0537,8.2192,8.1659,8.3507,8.3789,8.4817,8.5869,8.6912,8.731,8.8067,9.003,9.1596,9.1818,9.1917,9.3921,9.5154,9.618,9.7091,9.8069,9.8947,10.019
0.11781,0.21694,0.34232,0.46287,0.49567,0.53597,0.70698,0.77993,0.94295,1.0241,1.0844,1.1359,1.2971,1.3281,1.5674,1.6411,1.7489,1.7681,1.8694,2.0918,2.1739,2.3092,2.277,2.3337,2.5211,2.5987,2.7692,2.8977,2.9214,3.0601,3.1756,3.1052,3.28,3.4617,3.5593,3.6101,3.6554,3.6841,3.9238,4.0569,4.1878,4.2022,4.2563,4.3749,4.5126,4.5984,4.7227,4.8522,4.916,4.9996,5.1577,5.2327,5.3432,5.4441,5.4232,5.6551,5.6441,5.7971,5.7312,6.0067,6.1606,6.1209,6.2416,6.4031,6.4794,6.5302,6.6372,6.7661,6.9037,7.0119,7.06,7.2793,7.2791,7.3469,7.5034,7.6774,7.585,7.8392,7.8801,8.0587,8.1952,8.1974,8.3025,8.3337,8.4636,8.642,8.639,8.785,8.9615,9.0267,9.0111,9.2606,9.2805,9.4704,9.486,9.684,9.6561,9.8437,9.8825,9.9803
0.068247,0.26192,0.23534,0.33379,0.53144,0.52555,0.63096,0.73944,0.83385,0.93525,1.114,1.2195,1.3519,1.4017,1.5202,1.4705,1.7079,1.834,1.9309,1.9478,2.1058,2.2208,2.2699,2.434,2.533,2.6345,2.6517,2.8347,2.9219,3.0075,3.1377,3.2311,3.4007,3.3635,3.4794,3.6078,3.6624,3.7923,3.9219,4.011,4.1951,4.1922,4.3251,4.4058,4.5084,4.6038,4.6754,4.84,4.8295,5.1062,5.1272,5.2069,5.229,5.4306,5.4488,5.5329,5.6908,5.7255,5.9041,6.0497,6.1515,6.1426,6.3021,6.4014,6.5566,6.5511,6.6147,6.8126,6.9717,6.9406,7.0703,7.1743,7.3171,7.3892,7.5191,7.5679,7.7926,7.849,7.8396,8.0445,8.0253,8.2502,8.3695,8.4391,8.4993,8.5543,8.6679,8.8543,8.8785,8.9421,9.1596,9.1778,9.3314,9.3068,9.4603,9.5597,9.715,9.8177,9.8562,10.1
0.15539,0.24729,0.36578,0.41051,0.41976,0.60203,0.70914,0.86102,0.98527,0.98147,1.1066,1.15,1.3076,1.5063,1.4455,1.5887,1.6661,1.7945,1.8281,2.0695,2.03,2.1442,2.3244,2.4755,2.404,2.5387,2.7865,2.8174,2.8925,2.9606,3.0598,3.112,3.2282,3.4374,3.5551,3.5376,3.6299,3.773,3.8713,4.0152,4.1206,4.2521,4.2862,4.3768,4.5574,4.5617,4.7183,4.7953,4.8836,4.9944,5.1488,5.1374,5.276,5.4141,5.4093,5.6442,5.7016,5.794,5.9371,5.9442,6.0602,6.0889,6.3447,6.4448,6.5226,6.5597,6.6942,6.746,6.9447,7.0552,7.1152,7.1082,7.1921,7.3273,7.5273,7.6151,7.7279,7.8372,7.9345,8.0383,8.25,8.2404,8.3289,8.3923,8.4927,8.6338,8.7374,8.7933,8.9469,9.0129,9.1235,9.1201,9.2694,9.3625,9.5,9.5951,9.6975,9.7762,9.9746,10.08
